# ID	Prediction	OTHER	SP(Sec/SPI)	LIPO(Sec/SPII)	TAT(Tat/SPI)	TATLIPO(Sec/SPII)	PILIN(Sec/SPIII)	CS Position
prot_5335	OTHER	0.999963	0.000001	0.000000	0.000000	0.000000	0.000000	
prot_5336	LIPO	0.000000	0.000000	1.000016	0.000000	0.000000	0.000000	CS pos: 16-17. Pr: 0.9960
prot_5337	LIPO	0.000000	0.000000	1.000018	0.000000	0.000000	0.000000	CS pos: 17-18. Pr: 0.9965
prot_5338	LIPO	0.000000	0.000001	0.999989	0.000000	0.000000	0.000000	CS pos: 25-26. Pr: 0.9955
prot_5339	OTHER	1.000011	0.000000	0.000000	0.000000	0.000000	0.000000	
prot_534	OTHER	1.000010	0.000000	0.000000	0.000000	0.000000	0.000000	
prot_5340	LIPO	0.000091	0.004790	0.995114	0.000003	0.000001	0.000000	CS pos: 30-31. Pr: 0.9920
prot_5341	LIPO	0.000101	0.499609	0.500113	0.000077	0.000074	0.000068	CS pos: 19-20. Pr: 0.2438
prot_5342	SP	0.000480	0.998431	0.000368	0.000295	0.000232	0.000210	CS pos: 29-30. Pr: 0.9718
prot_5343	OTHER	0.999993	0.000000	0.000000	0.000000	0.000000	0.000000	
prot_5344	OTHER	1.000010	0.000000	0.000000	0.000000	0.000000	0.000000	
prot_5345	OTHER	0.999993	0.000000	0.000000	0.000000	0.000000	0.000000	
prot_5346	LIPO	0.000000	0.000000	1.000011	0.000000	0.000000	0.000000	CS pos: 22-23. Pr: 0.9977
prot_5347	OTHER	0.999940	0.000049	0.000000	0.000000	0.000000	0.000000	
prot_5348	LIPO	0.000000	0.000000	1.000003	0.000000	0.000000	0.000000	CS pos: 20-21. Pr: 0.9957
prot_5349	OTHER	0.999996	0.000000	0.000000	0.000000	0.000000	0.000000	
prot_535	OTHER	1.000014	0.000000	0.000000	0.000000	0.000000	0.000000	
prot_5350	OTHER	0.999892	0.000000	0.000103	0.000000	0.000000	0.000000	
prot_5351	SP	0.000456	0.998222	0.000455	0.000327	0.000252	0.000282	CS pos: 24-25. Pr: 0.8451
prot_5352	LIPO	0.000000	0.000000	1.000039	0.000000	0.000000	0.000000	CS pos: 17-18. Pr: 0.9971
prot_5353	SP	0.000182	0.999248	0.000160	0.000155	0.000131	0.000129	CS pos: 20-21. Pr: 0.9807
prot_5354	OTHER	1.000017	0.000000	0.000000	0.000000	0.000000	0.000000	
prot_5355	OTHER	0.999983	0.000000	0.000000	0.000000	0.000000	0.000000	
prot_5356	OTHER	0.999987	0.000000	0.000000	0.000000	0.000000	0.000000	
prot_5357	LIPO	0.000000	0.000000	1.000016	0.000000	0.000000	0.000000	CS pos: 17-18. Pr: 0.9946
prot_5358	SP	0.000174	0.666067	0.333484	0.000104	0.000096	0.000084	CS pos: 28-29. Pr: 0.6497
prot_5359	OTHER	1.000008	0.000000	0.000000	0.000000	0.000000	0.000000	
prot_536	OTHER	0.999967	0.000000	0.000000	0.000000	0.000000	0.000000	
prot_5360	OTHER	1.000007	0.000000	0.000000	0.000000	0.000000	0.000000	
prot_5361	SP	0.000207	0.999181	0.000171	0.000167	0.000135	0.000132	CS pos: 22-23. Pr: 0.9791
prot_5362	OTHER	1.000019	0.000000	0.000000	0.000000	0.000000	0.000000	
prot_5363	SP	0.001168	0.994559	0.003180	0.000494	0.000308	0.000299	CS pos: 18-19. Pr: 0.9698
prot_5364	OTHER	1.000016	0.000000	0.000000	0.000000	0.000000	0.000000	
prot_5365	OTHER	1.000027	0.000000	0.000000	0.000000	0.000000	0.000000	
prot_5366	SP	0.000276	0.998840	0.000268	0.000237	0.000189	0.000208	CS pos: 22-23. Pr: 0.9714
prot_5367	OTHER	0.999990	0.000000	0.000000	0.000000	0.000000	0.000000	
prot_5368	SP	0.007956	0.991327	0.000202	0.000195	0.000161	0.000175	CS pos: 41-42. Pr: 0.8446
prot_5369	SP	0.000244	0.999069	0.000214	0.000186	0.000158	0.000151	CS pos: 23-24. Pr: 0.9715
prot_537	OTHER	1.000020	0.000000	0.000000	0.000000	0.000000	0.000000	
prot_5370	SP	0.000388	0.998638	0.000292	0.000268	0.000219	0.000187	CS pos: 36-37. Pr: 0.9708
prot_5371	OTHER	1.000002	0.000000	0.000000	0.000000	0.000000	0.000000	
prot_5372	SP	0.000236	0.999072	0.000214	0.000189	0.000156	0.000143	CS pos: 23-24. Pr: 0.9754
prot_5373	OTHER	0.999975	0.000000	0.000000	0.000000	0.000000	0.000000	
prot_5374	OTHER	0.999996	0.000000	0.000000	0.000000	0.000000	0.000000	
prot_5375	SP	0.000217	0.999077	0.000187	0.000197	0.000161	0.000155	CS pos: 40-41. Pr: 0.9212
prot_5376	SP	0.000198	0.999129	0.000192	0.000178	0.000148	0.000149	CS pos: 24-25. Pr: 0.9789
prot_5377	LIPO	0.000000	0.000000	1.000022	0.000000	0.000000	0.000000	CS pos: 21-22. Pr: 0.9964
prot_5378	SP	0.000203	0.832510	0.166857	0.000180	0.000147	0.000150	CS pos: 20-21. Pr: 0.8090
prot_5379	LIPO	0.000000	0.000000	0.999998	0.000000	0.000000	0.000000	CS pos: 22-23. Pr: 0.9900
prot_538	OTHER	0.999990	0.000000	0.000000	0.000000	0.000000	0.000000	
prot_5380	LIPO	0.000000	0.000000	1.000013	0.000000	0.000000	0.000000	CS pos: 17-18. Pr: 0.9948
prot_5381	LIPO	0.000000	0.000000	1.000036	0.000000	0.000000	0.000000	CS pos: 19-20. Pr: 0.9981
prot_5382	OTHER	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
prot_5383	OTHER	0.999978	0.000001	0.000000	0.000000	0.000000	0.000000	
prot_5384	OTHER	1.000035	0.000000	0.000000	0.000000	0.000000	0.000000	
prot_5385	OTHER	1.000024	0.000000	0.000000	0.000000	0.000000	0.000000	
prot_5386	LIPO	0.000000	0.000000	1.000022	0.000000	0.000000	0.000000	CS pos: 19-20. Pr: 0.9918
prot_5387	OTHER	1.000029	0.000000	0.000000	0.000000	0.000000	0.000000	
prot_5388	OTHER	1.000003	0.000001	0.000000	0.000000	0.000000	0.000000	
prot_5389	OTHER	0.833310	0.000002	0.000011	0.000000	0.000000	0.166673	
prot_539	LIPO	0.000000	0.000000	1.000035	0.000000	0.000000	0.000000	CS pos: 21-22. Pr: 0.9942
prot_5390	SP	0.000195	0.999211	0.000166	0.000163	0.000132	0.000131	CS pos: 19-20. Pr: 0.9779
prot_5391	SP	0.000192	0.999183	0.000182	0.000171	0.000139	0.000140	CS pos: 18-19. Pr: 0.9717
prot_5392	LIPO	0.000000	0.000000	1.000032	0.000000	0.000000	0.000000	CS pos: 20-21. Pr: 0.9971
prot_5393	OTHER	1.000021	0.000000	0.000000	0.000000	0.000000	0.000000	
prot_5394	SP	0.000219	0.999086	0.000194	0.000194	0.000149	0.000146	CS pos: 26-27. Pr: 0.9724
prot_5395	SP	0.000241	0.999044	0.000220	0.000200	0.000156	0.000159	CS pos: 29-30. Pr: 0.9668
prot_5396	LIPO	0.000000	0.000000	1.000031	0.000000	0.000000	0.000000	CS pos: 23-24. Pr: 0.9949
prot_5397	LIPO	0.000000	0.000000	1.000031	0.000000	0.000000	0.000000	CS pos: 19-20. Pr: 0.9971
prot_5398	SP	0.000711	0.997959	0.000443	0.000357	0.000286	0.000252	CS pos: 28-29. Pr: 0.9740
prot_5399	SP	0.076718	0.922452	0.000284	0.000200	0.000174	0.000166	CS pos: 51-52. Pr: 0.6576
prot_54	SP	0.000224	0.999103	0.000199	0.000187	0.000153	0.000147	CS pos: 21-22. Pr: 0.9756
prot_540	OTHER	0.999992	0.000000	0.000000	0.000000	0.000000	0.000000	
prot_5400	SP	0.000171	0.999259	0.000168	0.000157	0.000126	0.000126	CS pos: 21-22. Pr: 0.9776
prot_5401	OTHER	1.000025	0.000000	0.000000	0.000000	0.000000	0.000000	
prot_5402	LIPO	0.000000	0.000000	0.999997	0.000000	0.000000	0.000000	CS pos: 19-20. Pr: 0.9957
prot_5403	LIPO	0.000000	0.000000	1.000041	0.000000	0.000000	0.000000	CS pos: 17-18. Pr: 0.9935
prot_5404	OTHER	0.994765	0.005233	0.000000	0.000000	0.000000	0.000000	
prot_5405	LIPO	0.000000	0.000000	1.000024	0.000000	0.000000	0.000000	CS pos: 20-21. Pr: 0.9966
prot_5406	OTHER	1.000018	0.000003	0.000000	0.000000	0.000000	0.000000	
prot_5407	LIPO	0.000000	0.000000	1.000004	0.000000	0.000000	0.000000	CS pos: 21-22. Pr: 0.9939
prot_5408	SP	0.000273	0.998872	0.000242	0.000232	0.000189	0.000188	CS pos: 27-28. Pr: 0.9625
prot_5409	OTHER	1.000026	0.000000	0.000000	0.000000	0.000000	0.000000	
prot_541	OTHER	0.831733	0.167936	0.000148	0.000074	0.000070	0.000065	
prot_5410	OTHER	0.999996	0.000000	0.000000	0.000000	0.000000	0.000000	
prot_5411	OTHER	1.000013	0.000007	0.000000	0.000000	0.000000	0.000000	
prot_5412	OTHER	0.999969	0.000000	0.000000	0.000000	0.000000	0.000000	
prot_5413	OTHER	1.000024	0.000000	0.000000	0.000000	0.000000	0.000000	
prot_5414	OTHER	0.999999	0.000000	0.000000	0.000000	0.000000	0.000000	
prot_5415	OTHER	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
prot_5416	LIPO	0.000063	0.164784	0.835025	0.000041	0.000037	0.000040	CS pos: 19-20. Pr: 0.8324
prot_5417	SP	0.001573	0.996444	0.000699	0.000515	0.000424	0.000358	CS pos: 19-20. Pr: 0.9793
prot_5418	SP	0.000521	0.998407	0.000355	0.000285	0.000236	0.000210	CS pos: 25-26. Pr: 0.9758
prot_5419	OTHER	0.999972	0.000000	0.000000	0.000000	0.000000	0.000000	
prot_542	OTHER	0.795801	0.000000	0.037521	0.000000	0.000000	0.166692	
prot_5420	OTHER	0.999948	0.000000	0.000000	0.000000	0.000000	0.000000	
prot_5421	OTHER	1.000028	0.000000	0.000000	0.000000	0.000000	0.000000	
prot_5422	SP	0.000187	0.999183	0.000174	0.000166	0.000138	0.000138	CS pos: 23-24. Pr: 0.9701
prot_5423	OTHER	1.000011	0.000000	0.000000	0.000000	0.000000	0.000000	
prot_5424	OTHER	0.999990	0.000013	0.000000	0.000000	0.000000	0.000000	
prot_5425	LIPO	0.000000	0.000001	1.000002	0.000000	0.000000	0.000000	CS pos: 30-31. Pr: 0.9960
prot_5426	SP	0.000252	0.998984	0.000214	0.000212	0.000162	0.000156	CS pos: 34-35. Pr: 0.9755
prot_5427	LIPO	0.000936	0.012751	0.985391	0.000777	0.000089	0.000042	CS pos: 34-35. Pr: 0.9941
prot_5428	OTHER	1.000016	0.000016	0.000000	0.000000	0.000000	0.000000	
prot_5429	OTHER	0.999971	0.000000	0.000000	0.000000	0.000000	0.000000	
prot_543	LIPO	0.000000	0.000000	1.000014	0.000000	0.000000	0.000000	CS pos: 18-19. Pr: 0.9969
prot_5430	SP	0.000552	0.528388	0.470673	0.000153	0.000124	0.000106	CS pos: 35-36. Pr: 0.4947
prot_5431	OTHER	1.000032	0.000000	0.000000	0.000000	0.000000	0.000000	
prot_5432	OTHER	1.000019	0.000000	0.000000	0.000000	0.000000	0.000000	
prot_5433	OTHER	1.000012	0.000000	0.000000	0.000000	0.000000	0.000000	
prot_5434	SP	0.000823	0.831690	0.166939	0.000215	0.000182	0.000189	CS pos: 29-30. Pr: 0.5594
prot_5435	OTHER	1.000043	0.000000	0.000000	0.000000	0.000000	0.000000	
prot_5436	LIPO	0.000000	0.000000	1.000017	0.000000	0.000000	0.000000	CS pos: 20-21. Pr: 0.9949
prot_5437	OTHER	1.000001	0.000000	0.000000	0.000000	0.000000	0.000000	
prot_5438	OTHER	1.000012	0.000000	0.000000	0.000000	0.000000	0.000000	
prot_5439	LIPO	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	CS pos: 16-17. Pr: 0.9974
prot_544	OTHER	1.000003	0.000001	0.000000	0.000000	0.000000	0.000000	
prot_5440	OTHER	1.000009	0.000000	0.000000	0.000000	0.000000	0.000000	
prot_5441	LIPO	0.000030	0.000185	0.999773	0.000015	0.000003	0.000001	CS pos: 29-30. Pr: 0.9867
prot_5442	LIPO	0.000000	0.000000	1.000040	0.000000	0.000000	0.000000	CS pos: 22-23. Pr: 0.9974
prot_5443	LIPO	0.000016	0.069125	0.930626	0.000050	0.000177	0.000000	CS pos: 37-38. Pr: 0.9940
prot_5444	SP	0.000197	0.999140	0.000187	0.000175	0.000146	0.000140	CS pos: 24-25. Pr: 0.9752
prot_5445	OTHER	1.000020	0.000000	0.000000	0.000000	0.000000	0.000000	
prot_5446	SP	0.000250	0.998941	0.000250	0.000215	0.000174	0.000175	CS pos: 31-32. Pr: 0.9697
prot_5447	OTHER	0.999993	0.000000	0.000000	0.000000	0.000000	0.000000	
prot_5448	OTHER	0.999969	0.000000	0.000000	0.000000	0.000000	0.000000	
prot_5449	OTHER	0.999982	0.000000	0.000000	0.000000	0.000000	0.000000	
prot_545	LIPO	0.000036	0.002303	0.997651	0.000004	0.000001	0.000000	CS pos: 29-30. Pr: 0.9952
prot_5450	OTHER	1.000037	0.000001	0.000000	0.000000	0.000000	0.000000	
prot_5451	OTHER	1.000019	0.000000	0.000000	0.000000	0.000000	0.000000	
prot_5452	OTHER	0.993840	0.000001	0.006185	0.000000	0.000000	0.000000	
prot_5453	OTHER	1.000039	0.000000	0.000000	0.000000	0.000000	0.000000	
prot_5454	LIPO	0.000000	0.000000	1.000009	0.000000	0.000000	0.000000	CS pos: 23-24. Pr: 0.9959
prot_5455	OTHER	1.000011	0.000000	0.000000	0.000000	0.000000	0.000000	
prot_5456	LIPO	0.000000	0.000006	0.999999	0.000000	0.000000	0.000000	CS pos: 25-26. Pr: 0.9968
prot_5457	OTHER	1.000020	0.000000	0.000000	0.000000	0.000000	0.000000	
prot_5458	SP	0.000188	0.999249	0.000166	0.000161	0.000132	0.000128	CS pos: 23-24. Pr: 0.9786
prot_5459	SP	0.000657	0.996973	0.000963	0.000540	0.000389	0.000494	CS pos: 27-28. Pr: 0.9697
prot_546	LIPO	0.000000	0.000000	1.000045	0.000000	0.000000	0.000000	CS pos: 18-19. Pr: 0.9940
prot_5460	SP	0.000267	0.998856	0.000259	0.000234	0.000191	0.000208	CS pos: 20-21. Pr: 0.9664
prot_5461	LIPO	0.000000	0.000000	1.000036	0.000000	0.000000	0.000000	CS pos: 21-22. Pr: 0.9953
prot_5462	OTHER	1.000030	0.000000	0.000000	0.000000	0.000000	0.000000	
prot_5463	SP	0.000264	0.999039	0.000216	0.000200	0.000155	0.000146	CS pos: 27-28. Pr: 0.9735
prot_5464	OTHER	1.000030	0.000000	0.000000	0.000000	0.000000	0.000000	
prot_5465	LIPO	0.000000	0.000000	1.000028	0.000000	0.000000	0.000000	CS pos: 18-19. Pr: 0.9955
prot_5466	SP	0.000490	0.998726	0.000215	0.000222	0.000181	0.000173	CS pos: 43-44. Pr: 0.9765
prot_5467	LIPO	0.000003	0.000883	0.999107	0.000000	0.000000	0.000000	CS pos: 32-33. Pr: 0.9953
prot_5468	SP	0.000176	0.999202	0.000157	0.000166	0.000132	0.000136	CS pos: 21-22. Pr: 0.9768
prot_5469	LIPO	0.000000	0.000000	1.000016	0.000000	0.000000	0.000000	CS pos: 20-21. Pr: 0.9919
prot_547	SP	0.000218	0.999129	0.000183	0.000185	0.000144	0.000147	CS pos: 21-22. Pr: 0.9729
prot_5470	LIPO	0.000000	0.000000	1.000039	0.000000	0.000000	0.000000	CS pos: 17-18. Pr: 0.9981
prot_5471	LIPO	0.000000	0.000000	1.000023	0.000000	0.000000	0.000000	CS pos: 20-21. Pr: 0.9964
prot_5472	OTHER	1.000010	0.000000	0.000000	0.000000	0.000000	0.000000	
prot_5473	LIPO	0.000000	0.000000	1.000012	0.000000	0.000000	0.000000	CS pos: 21-22. Pr: 0.9942
prot_5474	LIPO	0.000000	0.000000	1.000005	0.000000	0.000000	0.000000	CS pos: 18-19. Pr: 0.9948
prot_5475	SP	0.000398	0.998533	0.000394	0.000271	0.000218	0.000208	CS pos: 27-28. Pr: 0.9581
prot_5476	SP	0.000190	0.999217	0.000171	0.000170	0.000145	0.000137	CS pos: 20-21. Pr: 0.9761
prot_5477	OTHER	1.000068	0.000000	0.000000	0.000000	0.000000	0.000000	
prot_5478	OTHER	1.000003	0.000000	0.000000	0.000000	0.000000	0.000000	
prot_5479	OTHER	1.000005	0.000000	0.000000	0.000000	0.000000	0.000000	
prot_548	SP	0.000207	0.999105	0.000198	0.000188	0.000155	0.000146	CS pos: 19-20. Pr: 0.9695
prot_5480	SP	0.000194	0.999178	0.000174	0.000176	0.000139	0.000143	CS pos: 25-26. Pr: 0.9740
prot_5481	LIPO	0.000000	0.000000	1.000012	0.000000	0.000000	0.000000	CS pos: 20-21. Pr: 0.9959
prot_5482	SP	0.000187	0.999213	0.000162	0.000172	0.000137	0.000139	CS pos: 19-20. Pr: 0.9668
prot_5483	SP	0.001113	0.998078	0.000257	0.000219	0.000178	0.000160	CS pos: 38-39. Pr: 0.9680
prot_5484	SP	0.000630	0.998114	0.000419	0.000322	0.000275	0.000234	CS pos: 21-22. Pr: 0.9704
prot_5485	OTHER	0.999995	0.000000	0.000000	0.000000	0.000000	0.000000	
prot_5486	LIPO	0.000043	0.000472	0.999461	0.000019	0.000004	0.000002	CS pos: 28-29. Pr: 0.9974
prot_5487	OTHER	1.000020	0.000000	0.000000	0.000000	0.000000	0.000000	
prot_5488	OTHER	0.534569	0.464901	0.000122	0.000157	0.000130	0.000110	
prot_5489	LIPO	0.015769	0.088969	0.895106	0.000134	0.000013	0.000005	CS pos: 39-40. Pr: 0.9970
prot_549	LIPO	0.000000	0.000000	1.000023	0.000000	0.000000	0.000000	CS pos: 20-21. Pr: 0.9965
prot_5490	LIPO	0.000000	0.000000	1.000019	0.000000	0.000000	0.000000	CS pos: 24-25. Pr: 0.9966
prot_5491	SP	0.000741	0.998537	0.000208	0.000193	0.000158	0.000146	CS pos: 43-44. Pr: 0.6586
prot_5492	OTHER	0.999990	0.000000	0.000000	0.000000	0.000000	0.000000	
prot_5493	SP	0.000146	0.840217	0.159333	0.000108	0.000091	0.000096	CS pos: 28-29. Pr: 0.8249
prot_5494	SP	0.000213	0.999137	0.000198	0.000182	0.000150	0.000150	CS pos: 21-22. Pr: 0.9688
prot_5495	OTHER	1.000019	0.000000	0.000000	0.000000	0.000000	0.000000	
prot_5496	OTHER	0.999959	0.000009	0.000000	0.000000	0.000000	0.000000	
prot_5497	OTHER	0.999904	0.000000	0.000109	0.000000	0.000000	0.000000	
prot_5498	OTHER	1.000024	0.000000	0.000000	0.000000	0.000000	0.000000	
prot_5499	SP	0.000186	0.999235	0.000160	0.000163	0.000128	0.000132	CS pos: 24-25. Pr: 0.9766
prot_55	SP	0.000910	0.831411	0.000290	0.166980	0.000238	0.000202	CS pos: 38-39. Pr: 0.8003
prot_550	SP	0.000146	0.999361	0.000125	0.000140	0.000114	0.000113	CS pos: 23-24. Pr: 0.9847
prot_5500	OTHER	0.999963	0.000000	0.000000	0.000000	0.000000	0.000000	
prot_5501	SP	0.000199	0.999181	0.000170	0.000172	0.000140	0.000140	CS pos: 24-25. Pr: 0.9755
prot_5502	OTHER	1.000011	0.000000	0.000000	0.000000	0.000000	0.000000	
prot_5503	SP	0.000223	0.999089	0.000206	0.000180	0.000148	0.000139	CS pos: 22-23. Pr: 0.9722
prot_5504	SP	0.000274	0.998958	0.000234	0.000215	0.000174	0.000167	CS pos: 23-24. Pr: 0.9743
prot_5505	LIPO	0.000181	0.002357	0.997336	0.000127	0.000015	0.000010	CS pos: 26-27. Pr: 0.9973
prot_5506	SP	0.000192	0.999190	0.000175	0.000171	0.000140	0.000141	CS pos: 19-20. Pr: 0.9755
prot_5507	LIPO	0.000000	0.000000	1.000003	0.000000	0.000000	0.000000	CS pos: 23-24. Pr: 0.9949
prot_5508	OTHER	0.999965	0.000000	0.000000	0.000000	0.000000	0.000000	
prot_5509	OTHER	1.000001	0.000000	0.000000	0.000000	0.000000	0.000000	
prot_551	SP	0.000202	0.999157	0.000178	0.000181	0.000145	0.000143	CS pos: 25-26. Pr: 0.9727
prot_5510	SP	0.000252	0.999064	0.000194	0.000192	0.000155	0.000142	CS pos: 23-24. Pr: 0.9774
prot_5511	SP	0.000996	0.997304	0.000539	0.000468	0.000384	0.000323	CS pos: 32-33. Pr: 0.9695
prot_5512	SP	0.000167	0.999263	0.000154	0.000158	0.000129	0.000128	CS pos: 23-24. Pr: 0.9772
prot_5513	OTHER	1.000020	0.000000	0.000000	0.000000	0.000000	0.000000	
prot_5514	OTHER	0.999986	0.000031	0.000000	0.000000	0.000000	0.000000	
prot_5515	SP	0.000195	0.999178	0.000177	0.000180	0.000145	0.000142	CS pos: 22-23. Pr: 0.9795
prot_5516	SP	0.000393	0.998726	0.000302	0.000241	0.000203	0.000192	CS pos: 19-20. Pr: 0.9727
prot_5517	OTHER	0.999965	0.000000	0.000000	0.000000	0.000000	0.000000	
prot_5518	OTHER	1.000031	0.000000	0.000000	0.000000	0.000000	0.000000	
prot_5519	SP	0.000190	0.999183	0.000166	0.000167	0.000141	0.000137	CS pos: 21-22. Pr: 0.9773
prot_552	LIPO	0.000000	0.000000	1.000039	0.000000	0.000000	0.000000	CS pos: 20-21. Pr: 0.9885
prot_5520	OTHER	0.999990	0.000001	0.000000	0.000000	0.000000	0.000000	
prot_5521	SP	0.000219	0.999163	0.000182	0.000175	0.000139	0.000139	CS pos: 20-21. Pr: 0.9681
prot_5522	OTHER	1.000030	0.000000	0.000000	0.000000	0.000000	0.000000	
prot_5523	SP	0.000198	0.999189	0.000163	0.000174	0.000136	0.000142	CS pos: 22-23. Pr: 0.9375
prot_5524	SP	0.000231	0.665889	0.333473	0.000167	0.000140	0.000110	CS pos: 27-28. Pr: 0.6470
prot_5525	LIPO	0.000000	0.000000	1.000001	0.000000	0.000000	0.000000	CS pos: 20-21. Pr: 0.9879
prot_5526	OTHER	1.000012	0.000000	0.000000	0.000000	0.000000	0.000000	
prot_5527	SP	0.000216	0.999139	0.000193	0.000187	0.000152	0.000155	CS pos: 24-25. Pr: 0.9755
prot_5528	LIPO	0.000000	0.000000	1.000020	0.000000	0.000000	0.000000	CS pos: 19-20. Pr: 0.9925
prot_5529	LIPO	0.000000	0.000000	1.000013	0.000000	0.000000	0.000000	CS pos: 19-20. Pr: 0.9972
prot_553	SP	0.000206	0.999140	0.000168	0.000175	0.000145	0.000145	CS pos: 26-27. Pr: 0.6745
prot_5530	SP	0.000156	0.999328	0.000134	0.000150	0.000121	0.000118	CS pos: 19-20. Pr: 0.6431
prot_5531	OTHER	0.989377	0.010230	0.000209	0.000081	0.000058	0.000062	
prot_5532	LIPO	0.000000	0.000000	1.000026	0.000000	0.000000	0.000000	CS pos: 17-18. Pr: 0.9959
prot_5533	LIPO	0.000000	0.000000	1.000006	0.000000	0.000000	0.000000	CS pos: 18-19. Pr: 0.9976
prot_5534	SP	0.000198	0.999175	0.000174	0.000179	0.000142	0.000147	CS pos: 26-27. Pr: 0.4773
prot_5535	OTHER	1.000002	0.000000	0.000000	0.000000	0.000000	0.000000	
prot_5536	LIPO	0.000000	0.000000	1.000056	0.000000	0.000000	0.000000	CS pos: 20-21. Pr: 0.9957
prot_5537	OTHER	1.000030	0.000000	0.000000	0.000000	0.000000	0.000000	
prot_5538	SP	0.000195	0.999197	0.000172	0.000166	0.000139	0.000139	CS pos: 22-23. Pr: 0.9785
prot_5539	SP	0.000202	0.999135	0.000181	0.000180	0.000147	0.000150	CS pos: 21-22. Pr: 0.9737
prot_554	LIPO	0.000000	0.000000	1.000033	0.000000	0.000000	0.000000	CS pos: 20-21. Pr: 0.9957
prot_5540	SP	0.000275	0.998912	0.000238	0.000219	0.000171	0.000175	CS pos: 28-29. Pr: 0.9659
prot_5541	OTHER	1.000006	0.000000	0.000000	0.000000	0.000000	0.000000	
prot_5542	SP	0.000204	0.999177	0.000174	0.000170	0.000137	0.000133	CS pos: 19-20. Pr: 0.9752
prot_5543	SP	0.000198	0.999249	0.000159	0.000163	0.000128	0.000124	CS pos: 24-25. Pr: 0.9809
prot_5544	OTHER	0.999952	0.000000	0.000000	0.000000	0.000000	0.000000	
prot_5545	SP	0.000200	0.999186	0.000176	0.000170	0.000139	0.000133	CS pos: 19-20. Pr: 0.9745
prot_5546	SP	0.000188	0.999146	0.000174	0.000176	0.000147	0.000149	CS pos: 25-26. Pr: 0.9794
prot_5547	LIPO	0.000000	0.000000	1.000062	0.000000	0.000000	0.000000	CS pos: 20-21. Pr: 0.9981
prot_5548	OTHER	1.000010	0.000000	0.000000	0.000000	0.000000	0.000000	
prot_5549	SP	0.000585	0.998245	0.000393	0.000302	0.000260	0.000223	CS pos: 21-22. Pr: 0.9708
prot_555	SP	0.000765	0.997889	0.000456	0.000366	0.000284	0.000251	CS pos: 26-27. Pr: 0.9692
prot_5550	OTHER	1.000018	0.000000	0.000000	0.000000	0.000000	0.000000	
prot_5551	OTHER	1.000018	0.000000	0.000000	0.000000	0.000000	0.000000	
prot_5552	OTHER	0.999988	0.000002	0.000000	0.000000	0.000000	0.000000	
prot_5553	LIPO	0.000000	0.000000	1.000009	0.000000	0.000000	0.000000	CS pos: 22-23. Pr: 0.9973
prot_5554	OTHER	1.000008	0.000000	0.000000	0.000000	0.000000	0.000000	
prot_5555	LIPO	0.000000	0.000000	1.000016	0.000000	0.000000	0.000000	CS pos: 18-19. Pr: 0.9969
prot_5556	LIPO	0.000046	0.333151	0.666723	0.000036	0.000029	0.000033	CS pos: 21-22. Pr: 0.6612
prot_5557	SP	0.000177	0.999232	0.000163	0.000166	0.000138	0.000135	CS pos: 23-24. Pr: 0.9772
prot_5558	SP	0.000224	0.999115	0.000191	0.000196	0.000157	0.000146	CS pos: 25-26. Pr: 0.9719
prot_5559	OTHER	0.666449	0.333484	0.000026	0.000021	0.000021	0.000019	
prot_556	LIPO	0.000121	0.021375	0.978486	0.000021	0.000004	0.000002	CS pos: 29-30. Pr: 0.9937
prot_5560	OTHER	1.000061	0.000000	0.000000	0.000000	0.000000	0.000000	
prot_5561	OTHER	1.000024	0.000000	0.000000	0.000000	0.000000	0.000000	
prot_5562	OTHER	1.000012	0.000000	0.000000	0.000000	0.000000	0.000000	
prot_5563	SP	0.000192	0.999199	0.000168	0.000169	0.000134	0.000133	CS pos: 25-26. Pr: 0.9322
prot_5564	OTHER	0.999997	0.000000	0.000000	0.000000	0.000000	0.000000	
prot_5565	LIPO	0.000000	0.000000	1.000029	0.000000	0.000000	0.000000	CS pos: 22-23. Pr: 0.9967
prot_5566	SP	0.000173	0.999265	0.000159	0.000157	0.000128	0.000127	CS pos: 23-24. Pr: 0.9777
prot_5567	SP	0.000220	0.999069	0.000205	0.000196	0.000153	0.000153	CS pos: 27-28. Pr: 0.9763
prot_5568	SP	0.167065	0.831800	0.000366	0.000319	0.000255	0.000207	CS pos: 29-30. Pr: 0.7568
prot_5569	SP	0.000293	0.998970	0.000214	0.000218	0.000173	0.000159	CS pos: 28-29. Pr: 0.9756
prot_557	SP	0.015769	0.982651	0.000648	0.000360	0.000297	0.000292	CS pos: 25-26. Pr: 0.9680
prot_5570	OTHER	1.000030	0.000000	0.000000	0.000000	0.000000	0.000000	
prot_5571	SP	0.000168	0.999283	0.000151	0.000158	0.000124	0.000124	CS pos: 28-29. Pr: 0.9796
prot_5572	OTHER	1.000036	0.000000	0.000000	0.000000	0.000000	0.000000	
prot_5573	OTHER	1.000009	0.000000	0.000000	0.000000	0.000000	0.000000	
prot_5574	OTHER	0.999996	0.000000	0.000000	0.000000	0.000000	0.000000	
prot_5575	SP	0.000216	0.999089	0.000177	0.000196	0.000153	0.000154	CS pos: 24-25. Pr: 0.9672
